comments,label,ChatGLM_predict,label_predict
可是，在八月初因不小心把屏给弄坏了。这下惨了，哪儿也没配件，哪儿哪也修不了。到现在都快一个半月了，还是没配件。,0,这段话的情感是消极的。,0
宁高宁的承诺：“蒙牛每天出产7000多万份产品，有300万学生饮用早餐奶，150多万奶农供应牛奶，也有30多万蒙牛销售人员在全国销售，同时又有3万多员工在生产乳品”，宁高宁说，这是一个非常大的运作系统，希望能够以新的经营理念、质量检测水平和严格的要求来提升产品质量，获得消费者的信心支持。,1,这段话的情感是积极的。,1
现在基本不喝蒙牛了～ 昏倒!,0,这段文字的情感是消极的。,0
叫萌仔~名字M打头……叫“蒙牛”最好了……转发微博,1,这段话的情感是积极的。,1
作者有明显的自恋倾向，只有有老公养不上班的太太们才能像她那样生活。很多方法都不实用，还有抄袭嫌疑，没意思，没买的可以省省了。,0,这段话的情感是消极的。作者在描述一些生活方式时，使用了贬低和批评的措辞，暗示这些生活方式不实用、抄袭，并且不有趣。因此，可以判断这段话的情感是消极的。,0
造型上说很新颖，有点MP4的感觉。26万色超大屏，看图，放片，还要说是屏大的机子用着爽，颜色也漂亮。带手写输入功能，再不用按来按去的发信息了。,1,这段话的情感是积极的。,1
我买了三本书，可是这本我最喜欢的书却没有到阿  为什么？？？,0,这段话的情感是消极的。,0
我没有收到货呀！！！！！！！打电话叶没有人接听！！从来没有遇到过这样的事情！！！！想咨询下邮局货物发货单号也查不到！怎么回事？还全球最大的购书网，不可信任！！,0,这段话的情感是消极的。,0
【荐书】既可以给孩子营造一个学习英语的环境，又可以培养和孩子的感情。一举两得。不过，奉劝各位父母不要太过急于求成，要慢慢拿来。,1,这段话的情感是积极的。作者强调了英语学习和培养孩子感情的重要性，认为这可以一举两得。但是，作者也告诫父母不要太过急于求成，要慢慢培养。,1
"这酒店太烂了，左、右及后边是3个大型的娱乐场所，吵闹声一直到凌晨3点多，酒店隔音很差。房间装修很俗，中央空调声音很响。宾馆反馈 2008年7月15日 ： 尊贵的客人，谢谢您对本酒店提出宝贵的意见。我们非常地抱歉在您入住本酒店期间给您带来的不便,对于您提出空调响的问题,我们酒店管理层非常重视,马上找专业人员改善空调的问题，今后我们将不断改进我们的不足,为您及所有宾客提供更优质服务,再次感谢您,并期待您的下次光临,谢谢!",0,这段话的情感是消极的。,0
我推荐我公司一副总，他看了以后也说好书，现在都没还给我，他甚至不相信此书为一人所写，因为出版行业有时书的策划协作是团队操作的。,1,"这段话的情感是消极的。 

作者描述了一个同事推荐了一个好书，但同事并不相信这本书是由一个人写的，认为策划协作是团队操作的。这表明作者和这位同事之间存在一些分歧和不信任，这对合作和沟通可能会产生负面影响。",0
从来不买蒙牛,0,判断结果：消极。,0
好评,1,积极。,1
拿到这本书后看的十分兴奋。非常非常好！其中有几个方面对我启发非常大。（1）对业务系统的描述和理解。通过优化前后的业务系统进行对比分析，给人的感觉十分直观和易于理解。（2）盈利模式方面，从收入和成本结构的匹配性上进行深入分析，很有启发性。（3）企业价值和现金流结构方面，“好的商业模式，往往是减少投资规模，降低运营资本，同时增强自由现金流的持续成长能力”。精辟到位！,1,这段话的情感是积极的。,1
除了缺点,1,积极。,1
系统实在太难装了，我是先用diskgen、winpe分区，然后用逐步安装的XP盘安装，然后把镜像拷到硬盘上，再进winpe用ghost32安装，折腾一下午终于搞定……开始有个39M的系藏分区折磨死我了,0,这段话的情感是消极的。,0
1、播放3GP或MP4时，没有快进键，真是严重的不人性化，设想当电影看了30分钟时，老总来了，立马退出，然后等他走后再重头……2、没有座充，这样即使有2块电池也不太方便3、上盖与下盖可以横向搬动少许，感觉不太结实。,0,"这段文字的情感是消极的。

1. 描述中表达了对于没有快进键的的不满，这意味着用户可能需要花费额外的时间和精力来退出电影，而不是快速重头开始。

2. 描述中表达了对于没有座充的不便，这意味着用户可能需要携带额外的电池以进行充电，这增加了用户的携带负担和旅行不便。

3. 描述中表达了对于上盖和下盖的构造不满意，虽然可以横向搬动，但是不太结实，这可能导致使用中的损坏。

综上所述，这段文字表达了对于人性化和方便的不满意，消极的情感。",0
不喝蒙牛，不吃切糕，不买国产奶粉，不看新闻联播，不乘杭州地铁。。。是我为数不多必须坚持的几个生存准则,0,这段文字的情感是积极的。作者强调了自己坚持的几个生存准则，这些准则与食品安全有关，因此作者的态度是积极的，对食品安全有所坚持。,1
XP下如何用指纹，有人才告诉我一下吗？IBM有软件打开的ACER的好像也有个软件，装了却打不开，点来电去没反应。散热量跟我THINKPAD X200比太热，跟我的COMPAQ V3803TX比还算好的,0,"这段话的情感是消极的。 

这段话描述了一些情况，其中一些问题似乎存在，但是没有任何解决方案或积极的反馈。例如，作者提到尝试使用指纹来打开软件，但是无法成功。作者提到在IBM和ACER的计算机上安装的软件无法打开，并且作者的计算机在散热方面比Compaq V3803TX好。",0
对小孩子很有用，可对于我，我想是买错书了。“大学生朋友”指的是年纪大一写的学生例如高中生，初中生，而不是大学生。当当的服务还是很好的，赞一个。,0,这段话的情感是积极的。作者表达了对一些书籍的喜欢，但同时也表达了自己购买书籍的方式有误，认为买错书了。作者提到当当的服务很好，并且赞了它。因此，可以得出判断，这段话的情感是积极的。,1
来电的反应很慢，都要等好长时间才通，怀疑它信号不好，果然，它的信号在翻盖，合盖或者刚挂断电话时居然经常从五格变到两到三格，有时甚至变为一格，而且对来电反应很慢，很长时间才能通。,0,这段话的情感是消极的。,0
键盘不是很稳当，感觉好象要翘起来一样。 外表是真正的指纹收集器。,0,消极。,0
"我也来说两句，用阿卡835两星期了，觉得这机子有不少令人兴奋的地方，显示屏颜色非常靓丽，看上去很舒服，就像是小型的电脑显示器。外形设计和做工以及烤漆都非常好，听说容易掉漆，用段时间才能知道。铃声也很悦耳，体现了40和弦的优势。还有信号和通话质量比较好，以前用okwap 710,信号不是很好，阿尔卡特 OT835 比他强多了。",1,这段话的情感是积极的。,1
A面很亮，早上当镜子用了一下。风扇声音很小。散热也很好。装系统的时候必须先把C盘格式化，克隆版的XP要注意了。现在在下驱动。,1,这段话的情感是积极的。,1
配置比较均衡，尤其显卡使用的是GDDR3的显存，性能又有提升； 外形漂亮，键盘手感好； LED屏幕的亮度和色彩都非常出色； 附送的内存和鼠标都非常实用，相当于又有了一定程度的优惠...,1,情感是积极的。,1
"总的来说,比较干净,而且地理位置很好,市区繁华地段.进出方便.",1,情感是积极的。,1
单位用户千万别买，支付太不方便。 一定要支票到帐才发货，结果给了支票，居然两天不到财务那里，找了一天才找到支票在那里。 18号下的订单，28号才送到，而且还是支付的现金，支票依然没有到帐。不知道那个单位可以忍受这样的服务。,1,这段话的情感是消极的。,0
可乐雪碧果粒橙健力宝芬达阿萨姆冰红茶冰绿茶零度艾森王老吉！！速度的马上，星期天六楼集合！什么蒙牛伊利特仑苏六点半旺仔光明雀巢统统给我倒了！小的们，上！~不过要喝到一半的倒啊，都还没喝就倒我心疼票票,1,这段话的情感是消极的。,0
"阅读此书,本意是想增加点知识,了解自我的,可是结果目的没有达到,文字冗长,内容也不喜欢,感觉不爽~",0,这段话的情感是消极。作者表达了阅读此书的目的，本意是想增加点知识，了解自我，但阅读后的感觉是文字冗长，内容不喜欢，感觉不爽。因此，作者的情感是消极的，对阅读此书的结果表示失望和不满。,0
无短信群发功能！短信容量小得可怜！可悲！内置铃声少，而且不知如何下载！待机时间短，而且，可以玩的功能过少了，内置游戏无意思！铃声难听！,0,这段话的情感是消极的。,0
